frame,person_id,closest_person_id,distance,threshold,violation
102,14,17,143.9,150,Yes
102,15,6,130.1,150,Yes
102,16,25,123.4,150,Yes
102,17,27,56.5,150,Yes
102,18,1,113.2,150,Yes
102,19,10,103.4,150,Yes
102,20,12,86.5,150,Yes
102,21,16,136.3,150,Yes
102,22,23,57.8,150,Yes
102,23,22,57.8,150,Yes
102,24,20,295.1,150,No
102,25,16,123.4,150,Yes
102,26,32,85.2,150,Yes
102,27,17,56.5,150,Yes
102,28,33,60.7,150,Yes
102,29,31,88.1,150,Yes
102,30,2,102.8,150,Yes
102,31,33,63.4,150,Yes
102,32,26,85.2,150,Yes
102,33,28,60.7,150,Yes
103,0,4,143.2,150,Yes
103,1,25,310.5,150,No
103,2,5,209.5,150,No
103,3,1,314.4,150,No
103,4,0,143.2,150,Yes
103,5,2,209.5,150,No
103,6,19,118.4,150,Yes
103,7,23,147.9,150,Yes
103,8,20,78.6,150,Yes
103,9,6,175.0,150,No
103,10,9,218.8,150,No
103,11,14,132.1,150,Yes
103,12,13,157.0,150,No
103,13,26,125.9,150,Yes
103,14,11,132.1,150,Yes
103,15,21,99.0,150,Yes
103,16,5,344.3,150,No
103,17,30,86.3,150,Yes
103,18,13,135.7,150,Yes
103,19,6,118.4,150,Yes
103,20,8,78.6,150,Yes
103,21,15,99.0,150,Yes
103,22,25,57.3,150,Yes
103,23,29,53.8,150,Yes
103,24,20,292.1,150,No
103,25,22,57.3,150,Yes
103,26,13,125.9,150,Yes
103,27,31,62.2,150,Yes
103,28,32,84.6,150,Yes
103,29,23,53.8,150,Yes
103,30,31,65.3,150,Yes
103,31,27,62.2,150,Yes
103,32,28,84.6,150,Yes
104,0,3,144.2,150,Yes
104,1,5,218.6,150,No
104,2,4,313.2,150,No
104,3,0,144.2,150,Yes
104,4,22,311.2,150,No
104,5,1,218.6,150,No
104,6,32,122.3,150,Yes
104,7,21,75.2,150,Yes
104,8,23,149.6,150,Yes
104,9,14,159.7,150,No
104,10,20,121.3,150,Yes
104,11,6,134.0,150,Yes
104,12,10,172.8,150,No
104,13,12,218.1,150,No
104,14,27,126.5,150,Yes
104,15,5,342.1,150,No
104,16,29,86.7,150,Yes
104,17,24,96.8,150,Yes
104,18,32,57.0,150,Yes
104,19,14,137.6,150,Yes
104,20,10,121.3,150,Yes
104,21,7,75.2,150,Yes
104,22,18,57.3,150,Yes
104,23,33,53.6,150,Yes
104,24,17,96.8,150,Yes
104,25,21,289.2,150,No
104,26,30,63.6,150,Yes
104,27,14,126.5,150,Yes
104,28,31,84.1,150,Yes
104,29,30,64.3,150,Yes
104,30,26,63.6,150,Yes
104,31,28,84.1,150,Yes
104,32,18,57.0,150,Yes
104,33,23,53.6,150,Yes
105,0,24,310.2,150,No
105,1,3,141.1,150,Yes
105,2,7,221.9,150,No
105,3,1,141.1,150,Yes
105,4,2,227.6,150,No
105,5,19,72.9,150,Yes
105,6,32,122.5,150,Yes
105,7,8,217.1,150,No
105,8,9,171.2,150,No
105,9,18,121.6,150,Yes
105,10,0,312.8,150,No
105,11,14,158.0,150,No
105,12,4,340.0,150,No
105,13,30,87.9,150,Yes
105,14,27,127.1,150,Yes
105,15,23,152.2,150,No
105,16,6,132.0,150,Yes
105,17,22,99.6,150,Yes
105,18,9,121.6,150,Yes
105,19,5,72.9,150,Yes
105,20,32,56.8,150,Yes
105,21,14,139.0,150,Yes
105,22,17,99.6,150,Yes
105,23,33,53.5,150,Yes
105,24,20,56.9,150,Yes
105,25,29,64.8,150,Yes
105,26,19,285.7,150,No
105,27,14,127.1,150,Yes
105,28,31,83.2,150,Yes
105,29,30,63.3,150,Yes
105,30,29,63.3,150,Yes
105,31,28,83.2,150,Yes
105,32,20,56.8,150,Yes
105,33,23,53.5,150,Yes
106,0,23,307.9,150,No
106,1,2,233.2,150,No
106,2,6,223.8,150,No
106,3,15,140.0,150,Yes
106,4,33,122.8,150,Yes
106,5,20,125.2,150,Yes
106,6,10,218.6,150,No
106,7,21,71.6,150,Yes
106,8,1,336.7,150,No
106,9,18,153.1,150,No
106,10,5,170.3,150,No
106,11,30,110.1,150,Yes
106,12,27,127.8,150,Yes
106,13,12,158.4,150,No
106,14,4,132.0,150,Yes
106,15,3,140.0,150,Yes
106,16,22,101.8,150,Yes
106,17,29,88.3,150,Yes
106,18,9,153.1,150,No
106,19,33,56.0,150,Yes
106,20,5,125.2,150,Yes
106,21,7,71.6,150,Yes
106,22,16,101.8,150,Yes
106,23,19,59.1,150,Yes
106,24,32,67.1,150,Yes
106,25,12,136.5,150,Yes
106,26,31,83.0,150,Yes
106,27,12,127.8,150,Yes
106,28,21,284.3,150,No
106,29,32,64.2,150,Yes
106,30,11,110.1,150,Yes
106,31,26,83.0,150,Yes
106,32,29,64.2,150,Yes
106,33,19,56.0,150,Yes
107,0,22,307.4,150,No
107,1,33,124.0,150,Yes
107,2,5,222.4,150,No
107,3,2,237.9,150,No
107,4,10,139.0,150,Yes
107,5,13,215.7,150,No
107,6,34,107.5,150,Yes
107,7,19,127.8,150,Yes
107,8,3,333.4,150,No
107,9,31,126.7,150,Yes
107,10,4,139.0,150,Yes
107,11,24,154.4,150,No
107,12,17,69.4,150,Yes
107,13,7,170.6,150,No
107,14,9,158.0,150,No
107,15,1,134.0,150,Yes
107,16,20,101.5,150,Yes
107,17,12,69.4,150,Yes
107,18,33,54.4,150,Yes
107,19,7,127.8,150,Yes
107,20,16,101.5,150,Yes
107,21,27,81.6,150,Yes
107,22,18,60.4,150,Yes
107,23,32,68.0,150,Yes
107,24,30,25.0,150,Yes
107,25,17,283.6,150,No
107,26,9,137.1,150,Yes
107,27,21,81.6,150,Yes
107,28,29,88.5,150,Yes
107,29,32,63.3,150,Yes
107,30,24,25.0,150,Yes
107,31,9,126.7,150,Yes
107,32,29,63.3,150,Yes
107,33,18,54.4,150,Yes
107,34,6,107.5,150,Yes
108,0,21,306.4,150,No
108,1,7,226.4,150,No
108,2,17,135.0,150,Yes
108,3,1,248.3,150,No
108,4,14,134.3,150,Yes
108,5,0,316.8,150,No
108,6,26,167.3,150,No
108,7,8,214.8,150,No
108,8,4,168.2,150,No
108,9,12,157.8,150,No
108,10,3,327.1,150,No
108,11,29,120.4,150,Yes
108,12,31,128.7,150,Yes
108,13,20,64.5,150,Yes
108,14,4,134.3,150,Yes
108,15,18,100.0,150,Yes
108,16,11,130.0,150,Yes
108,17,2,135.0,150,Yes
108,18,15,100.0,150,Yes
108,19,29,56.3,150,Yes
108,20,13,64.5,150,Yes
108,21,19,61.3,150,Yes
108,22,32,67.6,150,Yes
108,23,20,283.6,150,No
108,24,25,80.6,150,Yes
108,25,24,80.6,150,Yes
108,26,6,167.3,150,No
108,27,32,63.3,150,Yes
108,28,12,143.1,150,Yes
108,29,19,56.3,150,Yes
108,30,27,92.3,150,Yes
108,31,12,128.7,150,Yes
108,32,27,63.3,150,Yes
109,0,14,127.1,150,Yes
109,1,21,307.3,150,No
109,2,4,226.9,150,No
109,3,17,131.5,150,Yes
109,4,8,214.8,150,No
109,5,11,157.8,150,No
109,6,1,317.5,150,No
109,7,12,322.9,150,No
109,8,3,166.9,150,No
109,9,27,119.6,150,Yes
109,10,9,127.0,150,Yes
109,11,32,129.5,150,Yes
109,12,4,254.1,150,No
109,13,18,169.5,150,No
109,14,0,127.1,150,Yes
109,15,22,64.5,150,Yes
109,16,19,99.7,150,Yes
109,17,3,131.5,150,Yes
109,18,13,169.5,150,No
109,19,16,99.7,150,Yes
109,20,27,56.6,150,Yes
109,21,20,59.9,150,Yes
109,22,15,64.5,150,Yes
109,23,22,282.9,150,No
109,24,31,68.1,150,Yes
109,25,26,83.2,150,Yes
109,26,25,83.2,150,Yes
109,27,20,56.6,150,Yes
109,28,31,64.3,150,Yes
109,29,11,143.5,150,Yes
109,30,28,92.0,150,Yes
109,31,28,64.3,150,Yes
109,32,11,129.5,150,Yes
110,0,12,123.1,150,Yes
110,1,4,230.5,150,No
110,2,20,306.4,150,No
110,3,17,128.5,150,Yes
110,4,9,215.1,150,No
110,5,11,159.8,150,No
110,6,2,319.0,150,No
110,7,8,127.0,150,Yes
110,8,25,119.1,150,Yes
110,9,3,165.5,150,No
110,10,4,260.0,150,No
110,11,29,128.1,150,Yes
110,12,0,123.1,150,Yes
110,13,10,318.7,150,No
110,14,19,170.3,150,No
110,15,18,99.2,150,Yes
110,16,22,61.3,150,Yes
110,17,3,128.5,150,Yes
110,18,15,99.2,150,Yes
110,19,14,170.3,150,No
110,20,21,61.3,150,Yes
110,21,25,56.0,150,Yes
110,22,16,61.3,150,Yes
110,23,22,283.6,150,No
110,24,31,68.1,150,Yes
110,25,21,56.0,150,Yes
110,26,27,81.1,150,Yes
110,27,26,81.1,150,Yes
110,28,30,93.3,150,Yes
110,29,11,128.1,150,Yes
110,30,31,64.4,150,Yes
110,31,30,64.4,150,Yes
110,32,11,140.6,150,Yes
111,0,32,119.0,150,Yes
111,1,18,305.9,150,No
111,2,9,131.1,150,Yes
111,3,7,231.8,150,No
111,4,17,124.5,150,Yes
111,5,10,159.6,150,No
111,6,7,269.0,150,No
111,7,11,212.6,150,No
111,8,33,117.6,150,Yes
111,9,27,118.4,150,Yes
111,10,21,127.3,150,Yes
111,11,4,166.8,150,No
111,12,23,171.1,150,No
111,13,6,315.3,150,No
111,14,26,57.4,150,Yes
111,15,16,99.5,150,Yes
111,16,15,99.5,150,Yes
111,17,4,124.5,150,Yes
111,18,20,59.9,150,Yes
111,19,10,141.2,150,Yes
111,20,27,56.0,150,Yes
111,21,10,127.3,150,Yes
111,22,31,68.3,150,Yes
111,23,12,171.1,150,No
111,24,26,285.0,150,No
111,25,28,84.6,150,Yes
111,26,14,57.4,150,Yes
111,27,20,56.0,150,Yes
111,28,25,84.6,150,Yes
111,29,31,65.2,150,Yes
111,30,29,94.0,150,Yes
111,31,29,65.2,150,Yes
111,32,0,119.0,150,Yes
111,33,8,117.6,150,Yes
112,0,18,115.0,150,Yes
112,1,31,301.0,150,No
112,2,7,234.0,150,No
112,3,34,115.8,150,Yes
112,4,11,133.1,150,Yes
112,5,20,123.1,150,Yes
112,6,7,278.0,150,No
112,7,10,210.6,150,No
112,8,6,314.2,150,No
112,9,14,159.4,150,No
112,10,5,164.8,150,No
112,11,27,120.2,150,Yes
112,12,21,172.8,150,No
112,13,16,101.0,150,Yes
112,14,23,127.3,150,Yes
112,15,28,56.3,150,Yes
112,16,13,101.0,150,Yes
112,17,27,53.5,150,Yes
112,18,0,115.0,150,Yes
112,19,17,60.0,150,Yes
112,20,5,123.1,150,Yes
112,21,12,172.8,150,No
112,22,29,68.6,150,Yes
112,23,14,127.3,150,Yes
112,24,14,147.0,150,Yes
112,25,28,282.2,150,No
112,26,32,86.4,150,Yes
112,27,17,53.5,150,Yes
112,28,15,56.3,150,Yes
112,29,30,64.3,150,Yes
112,30,29,64.3,150,Yes
112,31,3,124.3,150,Yes
112,32,26,86.4,150,Yes
112,33,30,95.9,150,Yes
112,34,3,115.8,150,Yes
113,0,31,111.0,150,Yes
113,1,34,289.0,150,No
113,2,8,234.1,150,No
113,3,8,295.1,150,No
113,4,19,118.5,150,Yes
113,5,11,135.2,150,Yes
113,6,4,160.8,150,No
113,7,13,161.3,150,No
113,8,6,209.4,150,No
113,9,3,311.6,150,No
113,10,33,98.6,150,Yes
113,11,30,118.7,150,Yes
113,12,20,95.9,150,Yes
113,13,21,126.4,150,Yes
113,14,16,180.6,150,No
113,15,26,51.6,150,Yes
113,16,14,180.6,150,No
113,17,30,55.7,150,Yes
113,18,17,60.0,150,Yes
113,19,4,118.5,150,Yes
113,20,12,95.9,150,Yes
113,21,13,126.4,150,Yes
113,22,27,69.9,150,Yes
113,23,26,282.2,150,No
113,24,25,83.2,150,Yes
113,25,24,83.2,150,Yes
113,26,15,51.6,150,Yes
113,27,28,64.3,150,Yes
113,28,27,64.3,150,Yes
113,29,28,98.1,150,Yes
113,30,17,55.7,150,Yes
113,31,0,111.0,150,Yes
113,32,13,160.3,150,No
113,33,10,98.6,150,Yes
113,34,10,124.2,150,Yes
114,0,7,230.3,150,No
114,1,30,106.0,150,Yes
114,2,7,301.2,150,No
114,3,18,120.1,150,Yes
114,4,14,161.4,150,No
114,5,8,303.6,150,No
114,6,18,158.6,150,No
114,7,6,208.1,150,No
114,8,5,303.6,150,No
114,9,13,136.2,150,Yes
114,10,2,313.1,150,No
114,11,21,94.3,150,Yes
114,12,22,182.8,150,No
114,13,31,119.9,150,Yes
114,14,20,129.1,150,Yes
114,15,25,52.2,150,Yes
114,16,31,53.5,150,Yes
114,17,16,60.0,150,Yes
114,18,3,120.1,150,Yes
114,19,27,71.6,150,Yes
114,20,14,129.1,150,Yes
114,21,11,94.3,150,Yes
114,22,12,182.8,150,No
114,23,25,279.4,150,No
114,24,26,85.9,150,Yes
114,25,15,52.2,150,Yes
114,26,24,85.9,150,Yes
114,27,29,64.3,150,Yes
114,28,33,22.1,150,Yes
114,29,27,64.3,150,Yes
114,30,1,106.0,150,Yes
114,31,16,53.5,150,Yes
114,32,29,99.0,150,Yes
114,33,28,22.1,150,Yes
115,0,25,104.0,150,Yes
115,1,10,228.2,150,No
115,2,19,117.7,150,Yes
115,3,4,307.2,150,No
115,4,3,307.2,150,No
115,5,6,316.1,150,No
115,6,10,306.2,150,No
115,7,11,162.4,150,No
115,8,13,135.3,150,Yes
115,9,2,157.5,150,No
115,10,9,206.9,150,No
115,11,16,130.9,150,Yes
115,12,22,186.3,150,No
115,13,31,119.9,150,Yes
115,14,21,92.0,150,Yes
115,15,30,52.0,150,Yes
115,16,11,130.9,150,Yes
115,17,31,54.4,150,Yes
115,18,28,74.0,150,Yes
115,19,2,117.7,150,Yes
115,20,17,59.1,150,Yes
115,21,14,92.0,150,Yes
115,22,12,186.3,150,No
115,23,29,84.5,150,Yes
115,24,11,163.9,150,No
115,25,0,104.0,150,Yes
115,26,28,64.2,150,Yes
115,27,30,278.0,150,No
115,28,26,64.2,150,Yes
115,29,33,51.6,150,Yes
115,30,15,52.0,150,Yes
115,31,17,54.4,150,Yes
115,32,26,99.4,150,Yes
115,33,29,51.6,150,Yes
116,0,18,103.0,150,Yes
116,1,9,229.1,150,No
116,2,13,164.1,150,No
116,3,9,310.2,150,No
116,4,23,124.0,150,Yes
116,5,12,312.0,150,No
116,6,4,156.2,150,No
116,7,11,306.1,150,No
116,8,12,135.4,150,Yes
116,9,6,207.2,150,No
116,10,31,184.9,150,No
116,11,7,306.1,150,No
116,12,28,119.9,150,Yes
116,13,20,132.3,150,Yes
116,14,21,89.2,150,Yes
116,15,29,53.3,150,Yes
116,16,28,53.2,150,Yes
116,17,27,76.1,150,Yes
116,18,0,103.0,150,Yes
116,19,16,60.0,150,Yes
116,20,13,132.3,150,Yes
116,21,14,89.2,150,Yes
116,22,24,82.9,150,Yes
116,23,4,124.0,150,Yes
116,24,32,50.7,150,Yes
116,25,29,274.5,150,No
116,26,27,64.2,150,Yes
116,27,26,64.2,150,Yes
116,28,16,53.2,150,Yes
116,29,15,53.3,150,Yes
116,30,13,163.4,150,No
116,31,10,184.9,150,No
116,32,24,50.7,150,Yes
116,33,26,99.7,150,Yes
117,0,10,167.0,150,No
117,1,31,100.1,150,Yes
117,2,8,226.8,150,No
117,3,8,314.2,150,No
117,4,21,125.3,150,Yes
117,5,4,155.6,150,No
117,6,9,303.9,150,No
117,7,14,301.7,150,No
117,8,5,206.9,150,No
117,9,6,303.9,150,No
117,10,16,130.9,150,Yes
117,11,14,136.4,150,Yes
117,12,33,191.3,150,No
117,13,23,86.6,150,Yes
117,14,30,120.9,150,Yes
117,15,25,51.8,150,Yes
117,16,10,130.9,150,Yes
117,17,30,53.2,150,Yes
117,18,29,78.1,150,Yes
117,19,17,60.0,150,Yes
117,20,22,83.8,150,Yes
117,21,4,125.3,150,Yes
117,22,28,50.0,150,Yes
117,23,13,86.6,150,Yes
117,24,25,272.5,150,No
117,25,15,51.8,150,Yes
117,26,10,163.4,150,No
117,27,29,63.2,150,Yes
117,28,22,50.0,150,Yes
117,29,27,63.2,150,Yes
117,30,17,53.2,150,Yes
117,31,1,100.1,150,Yes
117,32,27,102.0,150,Yes
117,33,12,191.3,150,No
118,0,10,226.8,150,No
118,1,7,169.1,150,No
118,2,11,302.7,150,No
118,3,10,322.2,150,No
118,4,23,128.9,150,Yes
118,5,23,152.6,150,No
118,6,22,453.8,150,No
118,7,20,133.7,150,Yes
118,8,14,295.9,150,No
118,9,19,88.2,150,Yes
118,10,5,206.6,150,No
118,11,2,302.7,150,No
118,12,26,179.3,150,No
118,13,14,134.5,150,Yes
118,14,21,120.2,150,Yes
118,15,31,50.7,150,Yes
118,16,21,51.9,150,Yes
118,17,29,82.2,150,Yes
118,18,16,59.2,150,Yes
118,19,9,88.2,150,Yes
118,20,7,133.7,150,Yes
118,21,16,51.9,150,Yes
118,22,7,162.0,150,No
118,23,4,128.9,150,Yes
118,24,31,270.7,150,No
118,25,32,80.7,150,Yes
118,26,28,61.7,150,Yes
118,27,29,63.2,150,Yes
118,28,26,61.7,150,Yes
118,29,27,63.2,150,Yes
118,30,27,102.6,150,Yes
118,31,15,50.7,150,Yes
118,32,33,50.3,150,Yes
118,33,32,50.3,150,Yes
118,34,33,168.8,150,No
119,0,29,454.0,150,No
119,1,7,170.3,150,No
119,2,13,226.5,150,No
119,3,16,131.9,150,Yes
119,4,13,327.3,150,No
119,5,12,305.5,150,No
119,6,16,151.8,150,No
119,7,18,132.9,150,Yes
119,8,31,131.0,150,Yes
119,9,23,91.1,150,Yes
119,10,11,292.9,150,No
119,11,31,120.4,150,Yes
119,12,5,305.5,150,No
119,13,6,204.4,150,No
119,14,21,179.4,150,No
119,15,26,50.2,150,Yes
119,16,3,131.9,150,Yes
119,17,30,83.5,150,Yes
119,18,7,132.9,150,Yes
119,19,20,59.2,150,Yes
119,20,31,53.2,150,Yes
119,21,27,62.5,150,Yes
119,22,24,79.1,150,Yes
119,23,9,91.1,150,Yes
119,24,33,50.2,150,Yes
119,25,26,269.4,150,No
119,26,15,50.2,150,Yes
119,27,21,62.5,150,Yes
119,28,30,62.2,150,Yes
119,29,7,163.1,150,No
119,30,28,62.2,150,Yes
119,31,20,53.2,150,Yes
119,32,28,103.0,150,Yes
119,33,24,50.2,150,Yes
119,34,33,166.4,150,No
120,0,7,226.5,150,No
120,1,34,461.3,150,No
120,2,8,169.6,150,No
120,3,15,131.9,150,Yes
120,4,12,329.8,150,No
120,5,15,150.1,150,No
120,6,10,306.4,150,No
120,7,5,204.1,150,No
120,8,19,132.9,150,Yes
120,9,14,178.8,150,No
120,10,6,306.4,150,No
120,11,30,119.3,150,Yes
120,12,11,292.3,150,No
120,13,30,131.0,150,Yes
120,14,20,62.8,150,Yes
120,15,3,131.9,150,Yes
120,16,27,92.0,150,Yes
120,17,26,51.0,150,Yes
120,18,28,82.9,150,Yes
120,19,8,132.9,150,Yes
120,20,14,62.8,150,Yes
120,21,23,60.0,150,Yes
120,22,26,267.4,150,No
120,23,30,54.4,150,Yes
120,24,25,80.1,150,Yes
120,25,31,49.2,150,Yes
120,26,17,51.0,150,Yes
120,27,16,92.0,150,Yes
120,28,29,62.3,150,Yes
120,29,28,62.3,150,Yes
120,30,23,54.4,150,Yes
120,31,25,49.2,150,Yes
120,32,31,166.8,150,No
120,33,29,102.9,150,Yes
120,34,8,162.6,150,No
121,0,33,466.7,150,No
121,1,6,225.3,150,No
121,2,8,173.0,150,No
121,3,15,332.7,150,No
121,4,16,132.8,150,Yes
121,5,11,308.2,150,No
121,6,7,199.7,150,No
121,7,16,147.9,150,Yes
121,8,22,133.6,150,Yes
121,9,14,179.5,150,No
121,10,29,130.2,150,Yes
121,11,5,308.2,150,No
121,12,25,93.3,150,Yes
121,13,29,119.8,150,Yes
121,14,19,62.2,150,Yes
121,15,13,287.9,150,No
121,16,4,132.8,150,Yes
121,17,26,51.0,150,Yes
121,18,28,86.5,150,Yes
121,19,14,62.2,150,Yes
121,20,21,59.2,150,Yes
121,21,29,53.9,150,Yes
121,22,8,133.6,150,Yes
121,23,24,78.2,150,Yes
121,24,32,50.1,150,Yes
121,25,12,93.3,150,Yes
121,26,17,51.0,150,Yes
121,27,26,267.5,150,No
121,28,30,60.2,150,Yes
121,29,21,53.9,150,Yes
121,30,28,60.2,150,Yes
121,31,30,104.2,150,Yes
121,32,24,50.1,150,Yes
121,33,8,159.5,150,No
121,34,32,166.2,150,No
122,0,31,468.7,150,No
122,1,11,225.7,150,No
122,2,8,175.4,150,No
122,3,23,132.4,150,Yes
122,4,5,334.9,150,No
122,5,12,285.7,150,No
122,6,23,145.6,150,Yes
122,7,9,308.1,150,No
122,8,24,134.4,150,Yes
122,9,7,308.1,150,No
122,10,15,180.8,150,No
122,11,6,197.3,150,No
122,12,30,122.0,150,Yes
122,13,20,95.2,150,Yes
122,14,30,131.4,150,Yes
122,15,18,63.8,150,Yes
122,16,25,52.5,150,Yes
122,17,27,86.5,150,Yes
122,18,15,63.8,150,Yes
122,19,30,52.2,150,Yes
122,20,13,95.2,150,Yes
122,21,19,59.6,150,Yes
122,22,28,83.0,150,Yes
122,23,3,132.4,150,Yes
122,24,8,134.4,150,Yes
122,25,16,52.5,150,Yes
122,26,25,266.7,150,No
122,27,29,60.3,150,Yes
122,28,33,49.8,150,Yes
122,29,27,60.3,150,Yes
122,30,19,52.2,150,Yes
122,31,8,159.8,150,No
122,32,29,104.2,150,Yes
122,33,28,49.8,150,Yes
122,34,33,168.4,150,No
123,0,33,473.3,150,No
123,1,8,224.5,150,No
123,2,18,121.9,150,Yes
123,3,31,178.9,150,No
123,4,20,310.0,150,No
123,5,18,138.7,150,Yes
123,6,19,133.7,150,Yes
123,7,9,276.9,150,No
123,8,5,190.9,150,No
123,9,29,124.0,150,Yes
123,10,7,335.9,150,No
123,11,24,96.1,150,Yes
123,12,25,58.9,150,Yes
123,13,17,66.0,150,Yes
123,14,4,311.0,150,No
123,15,13,181.2,150,No
123,16,27,87.1,150,Yes
123,17,13,66.0,150,Yes
123,18,2,121.9,150,Yes
123,19,6,133.7,150,Yes
123,20,23,59.1,150,Yes
123,21,29,127.8,150,Yes
123,22,30,48.4,150,Yes
123,23,29,55.4,150,Yes
123,24,11,96.1,150,Yes
123,25,12,58.9,150,Yes
123,26,25,267.0,150,No
123,27,28,59.4,150,Yes
123,28,27,59.4,150,Yes
123,29,23,55.4,150,Yes
123,30,22,48.4,150,Yes
123,31,22,91.2,150,Yes
123,32,28,102.9,150,Yes
123,33,6,161.2,150,No
124,0,29,474.0,150,No
124,1,7,223.9,150,No
124,2,33,177.9,150,No
124,3,17,119.5,150,Yes
124,4,21,308.2,150,No
124,5,19,133.0,150,Yes
124,6,17,132.5,150,Yes
124,7,3,188.2,150,No
124,8,15,336.0,150,No
124,9,32,127.6,150,Yes
124,10,25,97.4,150,Yes
124,11,12,67.6,150,Yes
124,12,11,67.6,150,Yes
124,13,22,61.6,150,Yes
124,14,4,314.1,150,No
124,15,9,271.2,150,No
124,16,11,180.5,150,No
124,17,3,119.5,150,Yes
124,18,27,87.8,150,Yes
124,19,5,133.0,150,Yes
124,20,32,53.2,150,Yes
124,21,20,60.5,150,Yes
124,22,13,61.6,150,Yes
124,23,30,46.6,150,Yes
124,24,32,126.9,150,Yes
124,25,10,97.4,150,Yes
124,26,22,266.2,150,No
124,27,28,59.3,150,Yes
124,28,27,59.3,150,Yes
124,29,5,159.8,150,No
124,30,23,46.6,150,Yes
124,31,28,102.0,150,Yes
124,32,20,53.2,150,Yes
124,33,23,94.9,150,Yes
125,0,9,221.4,150,No
125,1,6,599.0,150,No
125,2,20,117.2,150,Yes
125,3,22,306.2,150,No
125,4,28,175.5,150,No
125,5,20,126.0,150,Yes
125,6,24,133.7,150,Yes
125,7,15,179.3,150,No
125,8,3,315.2,150,No
125,9,2,182.5,150,No
125,10,14,339.4,150,No
125,11,31,132.0,150,Yes
125,12,26,97.4,150,Yes
125,13,19,62.9,150,Yes
125,14,11,262.0,150,No
125,15,16,70.2,150,Yes
125,16,15,70.2,150,Yes
125,17,27,48.1,150,Yes
125,18,29,89.1,150,Yes
125,19,13,62.9,150,Yes
125,20,2,117.2,150,Yes
125,21,31,124.5,150,Yes
125,22,23,59.2,150,Yes
125,23,31,54.1,150,Yes
125,24,6,133.7,150,Yes
125,25,19,267.0,150,No
125,26,12,97.4,150,Yes
125,27,17,48.1,150,Yes
125,28,17,93.2,150,Yes
125,29,30,58.3,150,Yes
125,30,29,58.3,150,Yes
125,31,23,54.1,150,Yes
125,32,30,100.6,150,Yes
126,0,7,219.2,150,No
126,1,3,601.0,150,No
126,2,20,304.5,150,No
126,3,26,133.7,150,Yes
126,4,14,114.1,150,Yes
126,5,22,171.1,150,No
126,6,14,123.7,150,Yes
126,7,4,180.6,150,No
126,8,32,134.7,150,Yes
126,9,25,93.6,150,Yes
126,10,19,65.2,150,Yes
126,11,17,181.6,150,No
126,12,8,254.7,150,No
126,13,12,342.8,150,No
126,14,4,114.1,150,Yes
126,15,17,73.0,150,Yes
126,16,2,313.6,150,No
126,17,15,73.0,150,Yes
126,18,31,88.4,150,Yes
126,19,10,65.2,150,Yes
126,20,23,59.1,150,Yes
126,21,32,124.9,150,Yes
126,22,24,93.9,150,Yes
126,23,32,54.4,150,Yes
126,24,28,47.5,150,Yes
126,25,9,93.6,150,Yes
126,26,3,133.7,150,Yes
126,27,19,265.7,150,No
126,28,24,47.5,150,Yes
126,29,30,100.2,150,Yes
126,30,31,59.2,150,Yes
126,31,30,59.2,150,Yes
126,32,23,54.4,150,Yes
127,0,32,474.4,150,No
127,1,6,219.5,150,No
127,2,15,111.4,150,Yes
127,3,23,133.0,150,Yes
127,4,20,305.2,150,No
127,5,21,168.3,150,No
127,6,2,176.7,150,No
127,7,16,151.1,150,No
127,8,22,91.7,150,Yes
127,9,7,247.8,150,No
127,10,15,118.0,150,Yes
127,11,24,66.2,150,Yes
127,12,13,179.4,150,No
127,13,14,79.5,150,Yes
127,14,13,79.5,150,Yes
127,15,2,111.4,150,Yes
127,16,7,151.1,150,No
127,17,9,345.5,150,No
127,18,4,311.0,150,No
127,19,31,90.6,150,Yes
127,20,25,59.5,150,Yes
127,21,27,96.1,150,Yes
127,22,8,91.7,150,Yes
127,23,3,133.0,150,Yes
127,24,11,66.2,150,Yes
127,25,20,59.5,150,Yes
127,26,27,47.9,150,Yes
127,27,26,47.9,150,Yes
127,28,24,266.0,150,No
127,29,30,100.2,150,Yes
127,30,31,60.1,150,Yes
127,31,30,60.1,150,Yes
127,32,3,166.4,150,No
128,0,5,220.8,150,No
128,1,4,602.2,150,No
128,2,18,308.7,150,No
128,3,22,117.8,150,Yes
128,4,26,136.7,150,Yes
128,5,3,166.2,150,No
128,6,24,164.9,150,No
128,7,22,113.1,150,Yes
128,8,17,66.3,150,Yes
128,9,21,90.1,150,Yes
128,10,11,90.4,150,Yes
128,11,10,90.4,150,Yes
128,12,16,153.0,150,No
128,13,12,232.1,150,No
128,14,10,180.4,150,No
128,15,13,352.0,150,No
128,16,12,153.0,150,No
128,17,8,66.3,150,Yes
128,18,20,59.1,150,Yes
128,19,30,97.2,150,Yes
128,20,18,59.1,150,Yes
128,21,9,90.1,150,Yes
128,22,7,113.1,150,Yes
128,23,29,46.7,150,Yes
128,24,23,95.2,150,Yes
128,25,17,265.7,150,No
128,26,4,136.7,150,Yes
128,27,30,58.1,150,Yes
128,28,2,308.9,150,No
128,29,23,46.7,150,Yes
128,30,27,58.1,150,Yes
128,31,27,102.5,150,Yes
129,0,30,466.6,150,No
129,1,6,222.4,150,No
129,2,28,310.2,150,No
129,3,15,123.5,150,Yes
129,4,26,137.5,150,Yes
129,5,23,164.9,150,No
129,6,3,159.9,150,No
